fsq_id,distance_station,latitude,longitude,name,category_name,rating,city_bikes_id
4abedbd3f964a5204d9020e3,404,49.262963,-123.09874,Hime Japanese Restaurant,Sushi Restaurant,,198
4b730a25f964a52086972de3,445,49.270065,-123.102995,Amato Gelato Cafe,Ice Cream Parlor,,198
5ba9958535d3fc003903abcc,733,49.269521,-123.109276,Nook,Italian Restaurant,,198
4aa6ae76f964a520a24a20e3,982,49.257619,-123.100882,Burgoo Bistro Main St,Bistro,,198
4aa82a04f964a520be4f20e3,304,49.263721,-123.100671,Gene Coffeebar,Coffee Shop,,198
523871de11d2c5fc2ec832a1,749,49.270118,-123.109002,JJ Bean Coffee Roasters,Coffee Shop,,198
5f1133399e5df36494aa5b21,658,49.269552,-123.108061,Ophelia,Mexican Restaurant,,198
4ab145f3f964a520d56820e3,882,49.264703,-123.112191,Solly's Bagelry,Bakery,,198
5bcacf35364d97002cae03a0,312,49.266312,-123.104622,Tacofino Ocho,Taco Restaurant,,198
53aa2de5498e191dfd681c59,744,49.262297,-123.092276,The Lido,Music Venue,,198
56170a0b498e26e1cc61f3b0,926,49.258129,-123.100925,Uncle Abe's,Cocktail Bar,,198
5c6f3cc2c03635002c74c211,645,49.260652,-123.100815,Sing Sing Beer Bar,Beer Bar,,198
551ef368498ec5766644afc6,387,49.269499,-123.102947,Starbucks,Coffee Shop,,198
5691d6c2498eaae856c925dc,615,49.2695,-123.107408,Bao Down Gastropub + Raw Bar,Bar,,198
4aa6b094f964a520ad4a20e3,913,49.258242,-123.100935,JJ Bean Coffee Roasters,Café,,198
4f9c6b9de4b08ea0397d407a,727,49.271827,-123.106065,Tap & Barrel,Gastropub,,198
55416137498e0d288b76b9e7,830,49.258994,-123.100836,Colony Bar Main Street,Sports Bar,,198
50982adee4b0cb1b3389815d,969,49.263035,-123.112616,Sushi California,Sushi Restaurant,,198
612a61346f20c75a0bd63f22,880,49.258541,-123.100798,Forecast Coffee,Coffee Shop,,198
5bfde046c36588002c5be83d,193,49.264715,-123.100431,Como Taperia,Tapas Restaurant,,198
54bea64f498ec3ed3dde9a10,75,49.268876,-123.102894,Earnest Ice Cream,Ice Cream Parlor,,119
4ab2c5fbf964a520446c20e3,109,49.26727,-123.103568,R & B Brewing Inc,Brewery,,119
5863012d3e8835567907c4fe,15,49.268088,-123.10307,Fife Bakery,Bakery,,119
55d97956498e2c299b5830c0,102,49.268552,-123.104488,Faculty Brewing Co,Bar,,119
5b7882e95455b2002c6abf1c,203,49.266631,-123.104568,Pure Bread,Bakery,,119
5aee0168d552c7002c136af0,146,49.267115,-123.104285,Electric Bicycle Brewing,Brewery,,119
5478ca03498e3bbc45e6ce54,431,49.264531,-123.105038,Elysian Coffee,Coffee Shop,,119
51a50c73498e7f0ed45f93ff,325,49.265811,-123.100605,Brassneck Brewery,Bar,,119
51b201d27dd249ae714ba728,506,49.263877,-123.105307,33 Acres Brewing Co,Bar,,119
4e72a8b21495dffb8e949b60,454,49.271451,-123.107006,Terra Breads,Bakery,,119
55674e5c498e553d349469c3,341,49.265642,-123.100591,Cartems Donuterie,Bagel Shop,,119
508c2d32e4b032d8be856a72,355,49.270591,-123.106447,CRAFT Beer Market Vancouver,Beer Garden,,119
5c4cccbf6bdee600398e07fb,397,49.271332,-123.105861,Gusto a Taste of Italy,Bistro,,119
4aae6272f964a520f06120e3,105,49.268608,-123.104493,Argo Cafe,Café,,119
5a31538260d11b06bc47c475,630,49.263182,-123.107195,Modus Coffee,Café,,119
4aec909ff964a520ccc821e3,640,49.263724,-123.108701,Milano Coffee,Coffee Shop,,119
4bbe6dc74e7bd13a08fe9a7f,272,49.267206,-123.09975,Kranky Cafe,Restaurant,,119
4b7c2ccaf964a5201a822fe3,708,49.274585,-123.102893,Creekside Park,Restaurant,,119
4b730a25f964a52086972de3,205,49.270065,-123.102995,Amato Gelato Cafe,Ice Cream Parlor,,119
57859a88498ee75da193d5c7,587,49.263042,-123.101505,Fable Diner,Diner,,119
53c4959b498ebad0cc0cdfb4,700,49.261909,-123.103193,The Federal Store,Café,,119
531142f211d2358d5388bb3c,458,49.264298,-123.101206,Fox Cabaret,Movie Theater,,119
5bbad75ead910e002c9f46fa,511,49.263903,-123.105634,33 Brewing Experiment,Brewery,,119
5ba9958535d3fc003903abcc,466,49.269521,-123.109276,Nook,Italian Restaurant,,119
4aa6f181f964a520934b20e3,740,49.261744,-123.100746,The Cascade Room,Lounge,,119
5387d0f4498e6050302efedd,480,49.264745,-123.099216,Main Street Brewing Co,Brewery,,119
50648a27e4b06a6416704ae0,429,49.268585,-123.097272,Red Truck Beer,Brewery,,119
60c0e6aabc1aaf0666085360,776,49.267091,-123.092602,Nemesis Coffee,Coffee Shop,,119
4e4c5b92d164e69742cb498b,952,49.276561,-123.10014,Pizzeria Farina,Pizzeria,,119
523871de11d2c5fc2ec832a1,472,49.270118,-123.109002,JJ Bean Coffee Roasters,Coffee Shop,,119
4aa7e590f964a520ec4d20e3,726,49.262968,-123.0972,Sushiyama,Sushi Restaurant,,119
5f1133399e5df36494aa5b21,384,49.269552,-123.108061,Ophelia,Mexican Restaurant,,119
595458b7b37e2b4fe08efe40,688,49.262233,-123.100706,Ignite Pizzeria,Pizzeria,,119
551ef368498ec5766644afc6,143,49.269499,-123.102947,Starbucks,Coffee Shop,,119
4abedbd3f964a5204d9020e3,666,49.262963,-123.09874,Hime Japanese Restaurant,Sushi Restaurant,,119
4ab145f3f964a520d56820e3,761,49.264703,-123.112191,Solly's Bagelry,Bakery,,119
5691d6c2498eaae856c925dc,338,49.2695,-123.107408,Bao Down Gastropub + Raw Bar,Bar,,119
5bcacf35364d97002cae03a0,236,49.266312,-123.104622,Tacofino Ocho,Taco Restaurant,,119
4f9c6b9de4b08ea0397d407a,452,49.271827,-123.106065,Tap & Barrel,Gastropub,,119
4b1db335f964a520211424e3,956,49.263328,-123.11402,Marulilu Cafe,Café,,119
5c6f3cc2c03635002c74c211,857,49.260652,-123.100815,Sing Sing Beer Bar,Beer Bar,,119
5840e86d44689a5eabddf770,936,49.276324,-123.099634,American Hotel,Arcade,,119
5a9335a1c62b493a333d94c8,262,49.269438,-123.106267,Pho Quynh Express,Vietnamese Restaurant,,119
50982adee4b0cb1b3389815d,894,49.263035,-123.112616,Sushi California,Sushi Restaurant,,119
5b3edf948d0a53002c0de71b,132,49.269396,-123.103425,Brewhall,Beer Bar,,119
534b1efb498ea14e2266bdc0,118,49.269036,-123.104205,Manna Sushi,Sushi Restaurant,,119
5bfde046c36588002c5be83d,436,49.264715,-123.100431,Como Taperia,Tapas Restaurant,,119
4aa7d352f964a520684d20e3,657,49.262516,-123.10073,Caffe Barney,Diner,,119
4aa9212ff964a520185220e3,719,49.267226,-123.112973,Starbucks,Coffee Shop,,119
5ebdd2aa43d67000088388a3,87,49.268191,-123.104377,Body Energy Club Express,Smoothie Shop,,119
4d9b41359298b1f7635b5338,182,49.283261,-123.109473,Revolver,Café,,124
4aa6bc27f964a520df4a20e3,44,49.284949,-123.110915,Steamworks Brewing Co,Bar,,124
4abea310f964a520ff8e20e3,196,49.284105,-123.108409,Pourhouse Restaurant,Restaurant,,124
5827c3091dbf6c7dd8ddfd6c,204,49.282787,-123.110244,Nemesis Coffee,Coffee Shop,,124
4aa7f561f964a520384e20e3,260,49.286766,-123.112205,Miku,Sushi Restaurant,,124
5baffb6598fbfc002c5153b2,325,49.283401,-123.115164,Kokoro Tokyo Mazesoba,Ramen Restaurant,,124
5cc8a9f4286fda002cab9b57,240,49.282484,-123.111029,The Magnet,Beer Bar,,124
4aa74686f964a520944c20e3,345,49.287101,-123.113775,Fairmont Waterfront,Restaurant,,124
626590fd7335471b48e4ed8d,293,49.285619,-123.114947,Breka Bakery & Café,Bakery,,124
5170656ae4b029a050dd8a49,412,49.283447,-123.116466,The Keg Steakhouse + Bar,Restaurant,,124
4aa8005bf964a520a24e20e3,491,49.280213,-123.1097,Chambar,Belgian Restaurant,,124
4aaab560f964a5200c5720e3,426,49.286952,-123.115629,The Vancouver Club,Structure,,124
4d2cce46ae3a8cfa4067bf70,602,49.283302,-123.11938,Hawksworth Restaurant,Restaurant,,124
4aa75811f964a520bd4c20e3,245,49.284816,-123.114392,Trees Organic Coffee,Café,,124
4aa733eef964a520434c20e3,422,49.283831,-123.105302,The Old Spaghetti Factory,Italian Restaurant,,124
4aa9a524f964a520ae5420e3,112,49.285474,-123.11169,Rogue Kitchen & Wetbar,Bar,,124
4d486b0211618cfade6cd423,674,49.287035,-123.11953,Koffie,Café,,124
5205bfe411d2d4fd57c20095,730,49.289881,-123.116933,Tap & Barrel,Bar,,124
4bfdb7bcf61dc9b6bb7a9fde,590,49.284786,-123.119176,Hy's Steakhouse & Cocktail Bar,Steakhouse,,124
4aaa9a0ef964a5208d5620e3,575,49.285532,-123.118834,Cactus Club Cafe Bentall 5,American Restaurant,,124
4d320c5498336dcb18401ff0,757,49.289603,-123.118045,Cactus Club Cafe,American Restaurant,,124
4aa73165f964a5203b4c20e3,783,49.284288,-123.10023,Alibi Room,Beer Bar,,124
4b77ba28f964a52064a82ee3,893,49.279619,-123.101293,Keefer Bar,Cocktail Bar,,124
4aa72f9af964a5202e4c20e3,206,49.283214,-123.109063,The Cambie,Pub,,124
4ab16be4f964a520696920e3,334,49.284899,-123.115616,Tim Hortons,"Cafe, Coffee, and Tea House",,124
59b17359cf72a06947102770,878,49.286052,-123.122935,49th Parallel Café & Lucky's Doughnuts - THURLOW,Dining and Drinking,,124
4f2068c7e4b0bf9c529c7dd5,782,49.283089,-123.100534,Cadeaux Bakery Inc,Bakery,,124
4b513a38f964a5200b4827e3,922,49.279609,-123.100805,Bao Bei,Chinese Restaurant,,124
4ab59f7cf964a520a97520e3,971,49.284956,-123.124545,Joe Fortes Seafood & Chop House,Seafood Restaurant,,124
4e42e0037d8b2eefb3b06d20,843,49.284766,-123.122662,Thierry,Dessert Shop,,124
51a7a349454a2b1f0e2449f8,855,49.278455,-123.11823,Homer St. Cafe and Bar,Restaurant,,124
4b5fa47ff964a52000c629e3,716,49.280189,-123.118297,Japadog,Hot Dog Joint,,124
4de06971d164e323c7acc863,581,49.283167,-123.103299,Milano Boutique Coffee Roasters,Café,,124
4aa9c8c3f964a5204a5520e3,525,49.28388,-123.118206,Diva at the Met,Diner,,124
4af49287f964a520f8f321e3,432,49.284796,-123.116986,Vsev-Joyeaux Cafe & Restaurant Ltd,Vietnamese Restaurant,,124
51742960498e908f74206e41,698,49.281034,-123.119018,Five Guys Burgers & Fries,Burger Joint,,124
4aa738b0f964a520584c20e3,60,49.284728,-123.110247,Momo Sushi,Sushi Restaurant,,124
553bdde9498e4eca654a36d3,724,49.283844,-123.120961,Notch8 Restaurant,Restaurant,,124
5a207a74dee77059a6fc0276,513,49.283692,-123.104074,Local Gastown,New American Restaurant,,124
4b103e52f964a520206c23e3,587,49.286469,-123.118589,JOEY Bentall One,New American Restaurant,,124
5ddd9f39ec276a0008f48f5f,341,49.28443,-123.115738,Zaatar W Zeit,Lebanese Restaurant,,124
58fa60c8a35dce24a1fc26cb,681,49.280369,-123.117907,JINYA Ramen Bar - Vancouver Downtown,Ramen Restaurant,,124
5dfbfde903fd76000772ca0e,996,49.280489,-123.098771,Mello,Donut Shop,,124
4aa81620f964a5203b4f20e3,410,49.285558,-123.116483,Moose's Down Under,Sports Bar,,124
4b859011f964a5209c6531e3,590,49.288095,-123.117105,Giovane Cafe + Eatery + Market,Café,,124
50172384e4b04002a22565ab,746,49.290087,-123.11687,De Dutch Vancouver Convention Centre,Breakfast Spot,,124
53c32265498e7aa07942e9c1,947,49.283021,-123.123893,Boulevard Kitchen & Oyster Bar,French Restaurant,,124
4aa17172f964a520904020e3,922,49.282707,-123.123298,JOEY Burrard,New American Restaurant,,124
4f5e3527771636118a532177,428,49.281376,-123.10769,The Pint Public House,Pub,,124
5a0fd58f1b0ea50e677fd1a2,900,49.280066,-123.121369,Dublin Calling,Pub,,124
4b5fa47ff964a52000c629e3,47,49.280189,-123.118297,Japadog,Hot Dog Joint,,129
4d2cce46ae3a8cfa4067bf70,363,49.283302,-123.11938,Hawksworth Restaurant,Restaurant,,129
58fa60c8a35dce24a1fc26cb,25,49.280369,-123.117907,JINYA Ramen Bar - Vancouver Downtown,Ramen Restaurant,,129
51742960498e908f74206e41,135,49.281034,-123.119018,Five Guys Burgers & Fries,Burger Joint,,129
5170656ae4b029a050dd8a49,369,49.283447,-123.116466,The Keg Steakhouse + Bar,Restaurant,,129
56e71692498e78e8143f679d,439,49.276488,-123.119685,Tacofino,Taco Restaurant,,129
5baffb6598fbfc002c5153b2,396,49.283401,-123.115164,Kokoro Tokyo Mazesoba,Ramen Restaurant,,129
4aa942d5f964a520ba5220e3,519,49.276123,-123.121114,Blue Water Cafe + Raw Bar,Seafood Restaurant,,129
5af8880a838e59002ce2d728,509,49.275871,-123.119875,Angus T,Bakery,,129
4aaec434f964a520346320e3,609,49.282578,-123.125234,Le Crocodile Restaurant,French Restaurant,,129
4aa8005bf964a520a24e20e3,575,49.280213,-123.1097,Chambar,Belgian Restaurant,,129
4d9b41359298b1f7635b5338,681,49.283261,-123.109473,Revolver,Café,,129
5751fda3498e4f21436b3b09,632,49.275114,-123.121514,Mister,Ice Cream Parlor,,129
5827c3091dbf6c7dd8ddfd6c,607,49.282787,-123.110244,Nemesis Coffee,Coffee Shop,,129
5a0fd58f1b0ea50e677fd1a2,270,49.280066,-123.121369,Dublin Calling,Pub,,129
4aa7d47ff964a520714d20e3,411,49.27671,-123.11946,The Keg Steakhouse + Bar - Yaletown,Restaurant,,129
5cc8a9f4286fda002cab9b57,532,49.282484,-123.111029,The Magnet,Beer Bar,,129
4ab59f7cf964a520a97520e3,724,49.284956,-123.124545,Joe Fortes Seafood & Chop House,Seafood Restaurant,,129
4e42e0037d8b2eefb3b06d20,623,49.284766,-123.122662,Thierry,Dessert Shop,,129
4bfdb7bcf61dc9b6bb7a9fde,519,49.284786,-123.119176,Hy's Steakhouse & Cocktail Bar,Steakhouse,,129
626590fd7335471b48e4ed8d,643,49.285619,-123.114947,Breka Bakery & Café,Bakery,,129
59b17359cf72a06947102770,753,49.286052,-123.122935,49th Parallel Café & Lucky's Doughnuts - THURLOW,Dining and Drinking,,129
4aa7f561f964a520384e20e3,827,49.286766,-123.112205,Miku,Sushi Restaurant,,129
4abea310f964a520ff8e20e3,796,49.284105,-123.108409,Pourhouse Restaurant,Restaurant,,129
553bdde9498e4eca654a36d3,469,49.283844,-123.120961,Notch8 Restaurant,Restaurant,,129
4aa74686f964a520944c20e3,814,49.287101,-123.113775,Fairmont Waterfront,Restaurant,,129
4aaa9a0ef964a5208d5620e3,597,49.285532,-123.118834,Cactus Club Cafe Bentall 5,American Restaurant,,129
4aa805ccf964a520cd4e20e3,707,49.284107,-123.125364,Guu,Diner,,129
5a878c33f8cbd46ab822ef69,651,49.275006,-123.121748,MeeT in Yaletown,Vegan and Vegetarian Restaurant,,129
4aa9c8c3f964a5204a5520e3,409,49.28388,-123.118206,Diva at the Met,Diner,,129
4aa17172f964a520904020e3,516,49.282707,-123.123298,JOEY Burrard,New American Restaurant,,129
53c32265498e7aa07942e9c1,550,49.283021,-123.123893,Boulevard Kitchen & Oyster Bar,French Restaurant,,129
4aa6bc27f964a520df4a20e3,717,49.284949,-123.110915,Steamworks Brewing Co,Bar,,129
5cd9e07fd176e9003299b498,771,49.273374,-123.119419,OEB Breakfast Co,Dining and Drinking,,129
4aa7ed88f964a5200b4e20e3,517,49.282326,-123.123995,Salathai Thai Restaurant,Thai Restaurant,,129
59d195e16f706a3692499c29,659,49.275175,-123.11284,Honey Salt,Restaurant,,129
4aaab560f964a5200c5720e3,762,49.286952,-123.115629,The Vancouver Club,Structure,,129
60676cf3423ee5595c4a8a8a,309,49.281091,-123.1217,Tendon Kohaku,Japanese Restaurant,,129
4aa75811f964a520bd4c20e3,562,49.284816,-123.114392,Trees Organic Coffee,Café,,129
510b1603e4b0607cda141579,923,49.285765,-123.127128,Breka Bakery & Cafe,Bakery,,129
52f3fa78498e7fdade825f16,768,49.278414,-123.12788,Breka Bakery & Cafe,Bakery,,129
5b9032b4345cbe00398a8d6a,897,49.274404,-123.126239,Matchstick Coffee Roasters,Café,,129
4aabfc16f964a520685b20e3,765,49.276963,-123.126944,Morrissey Irish Bar & Restaurant,Pub,,129
4aa72e8ef964a520284c20e3,464,49.281585,-123.123689,Earls,Restaurant,,129
4ab16be4f964a520696920e3,540,49.284899,-123.115616,Tim Hortons,"Cafe, Coffee, and Tea House",,129
4aa94599f964a520cc5220e3,679,49.275084,-123.122728,Cactus Club Cafe Yaletown,American Restaurant,,129
4b103e52f964a520206c23e3,698,49.286469,-123.118589,JOEY Bentall One,New American Restaurant,,129
4aa733eef964a520434c20e3,980,49.283831,-123.105302,The Old Spaghetti Factory,Italian Restaurant,,129
506b5c37f31cd15cd744f51d,591,49.285157,-123.120668,Grain Tasting Bar,Restaurant,,129
4e5eb1e61fc724eac4c172e0,603,49.284395,-123.122955,Black + Blue,Steakhouse,,129
4aec909ff964a520ccc821e3,603,49.263724,-123.108701,Milano Coffee,Coffee Shop,,6
4aa98676f964a520105420e3,370,49.263077,-123.117243,Elysian Coffee Broadway,Coffee Shop,,6
51b201d27dd249ae714ba728,822,49.263877,-123.105307,33 Acres Brewing Co,Bar,,6
5a31538260d11b06bc47c475,727,49.263182,-123.107195,Modus Coffee,Café,,6
5478ca03498e3bbc45e6ce54,819,49.264531,-123.105038,Elysian Coffee,Coffee Shop,,6
4e72a8b21495dffb8e949b60,867,49.271451,-123.107006,Terra Breads,Bakery,,6
4ab145f3f964a520d56820e3,329,49.264703,-123.112191,Solly's Bagelry,Bakery,,6
5b7882e95455b2002c6abf1c,830,49.266631,-123.104568,Pure Bread,Bakery,,6
54bea64f498ec3ed3dde9a10,992,49.268876,-123.102894,Earnest Ice Cream,Ice Cream Parlor,,6
4b1db335f964a520211424e3,361,49.263328,-123.11402,Marulilu Cafe,Café,,6
4ab2c5fbf964a520446c20e3,908,49.26727,-123.103568,R & B Brewing Inc,Brewery,,6
5cd9e07fd176e9003299b498,822,49.273374,-123.119419,OEB Breakfast Co,Dining and Drinking,,6
4aada5a2f964a520236120e3,323,49.268684,-123.118613,The Wicklow Pub,Pub,,6
588e7f618b0ebb5d010abac4,373,49.263015,-123.116994,Hokkaido Ramen Santouka,Ramen Restaurant,,6
5674aec9498e6800815c3598,984,49.257484,-123.11482,Vij's,Indian Restaurant,,6
5ba9958535d3fc003903abcc,604,49.269521,-123.109276,Nook,Italian Restaurant,,6
508c2d32e4b032d8be856a72,840,49.270591,-123.106447,CRAFT Beer Market Vancouver,Beer Garden,,6
55d97956498e2c299b5830c0,871,49.268552,-123.104488,Faculty Brewing Co,Bar,,6
53eee0b9498e381a6c7eaa98,361,49.26908,-123.118647,Mahony & Sons,Irish Pub,,6
5bbad75ead910e002c9f46fa,798,49.263903,-123.105634,33 Brewing Experiment,Brewery,,6
5c4cccbf6bdee600398e07fb,923,49.271332,-123.105861,Gusto a Taste of Italy,Bistro,,6
5aee0168d552c7002c136af0,854,49.267115,-123.104285,Electric Bicycle Brewing,Brewery,,6
4aa843e0f964a5207f5020e3,335,49.263396,-123.117189,Cactus Club Cafe Broadway + Ash,American Restaurant,,6
523871de11d2c5fc2ec832a1,661,49.270118,-123.109002,JJ Bean Coffee Roasters,Coffee Shop,,6
5863012d3e8835567907c4fe,958,49.268088,-123.10307,Fife Bakery,Bakery,,6
4b342ac8f964a520b92525e3,490,49.263675,-123.12143,Dynasty Seafood Restaurant 皇朝海鮮酒家,Chinese Restaurant,,6
5f1133399e5df36494aa5b21,679,49.269552,-123.108061,Ophelia,Mexican Restaurant,,6
4aae6272f964a520f06120e3,873,49.268608,-123.104493,Argo Cafe,Café,,6
50982adee4b0cb1b3389815d,439,49.263035,-123.112616,Sushi California,Sushi Restaurant,,6
4aa87be5f964a520785120e3,968,49.274054,-123.122154,Salsa & Agave Mexican Grill,Mexican Restaurant,,6
5691d6c2498eaae856c925dc,717,49.2695,-123.107408,Bao Down Gastropub + Raw Bar,Bar,,6
4f9c6b9de4b08ea0397d407a,946,49.271827,-123.106065,Tap & Barrel,Gastropub,,6
5bcacf35364d97002cae03a0,825,49.266312,-123.104622,Tacofino Ocho,Taco Restaurant,,6
4b16d55ff964a5201dbe23e3,303,49.263963,-123.118129,Ebisu on Broadway,Sushi Restaurant,,6
4aa9212ff964a520185220e3,242,49.267226,-123.112973,Starbucks,Coffee Shop,,6
5a9335a1c62b493a333d94c8,787,49.269438,-123.106267,Pho Quynh Express,Vietnamese Restaurant,,6
4b4458daf964a52011f425e3,299,49.263714,-123.114614,Wendy's,Burger Joint,,6
5b3edf948d0a53002c0de71b,974,49.269396,-123.103425,Brewhall,Beer Bar,,6
4aa9415ff964a520af5220e3,839,49.273405,-123.119989,Starbucks,Coffee Shop,,6
4aa80cc4f964a520fd4e20e3,997,49.274337,-123.122178,Sushi Maro Japanese Restaurant,Sushi Restaurant,,6
61f0a211e51e08606aad7c76,126,49.265229,-123.116534,Cafe & Life Co,Coffee Shop,,6
4b4e3632f964a52072e526e3,608,49.263583,-123.123288,Tim Hortons,"Cafe, Coffee, and Tea House",,6
5b8af284be707800399344a5,356,49.269024,-123.118642,Uno Gelato,Gelato Shop,,6
534b1efb498ea14e2266bdc0,907,49.269036,-123.104205,Manna Sushi,Sushi Restaurant,,6
4aa8320cf964a520f94f20e3,322,49.263421,-123.115731,Blenz Coffee,Café,,6
63560d0518f2d50e9c6b4717,383,49.262886,-123.115361,Jollibee,Fried Chicken Joint,,6
6171f98555d8535cda934577,408,49.263719,-123.112026,Pokerrito,Hawaiian Restaurant,,6
6031681b8f3fbb0da52233f2,628,49.260723,-123.115582,Regal Mansion Cuisine,Dim Sum Restaurant,,6
4c48639e417b20a19bbfe0a9,678,49.267528,-123.106835,Laura's Coffee Shop,Coffee Shop,,6
5e1e5c46568f980008a9fad9,704,49.260059,-123.114471,iDen & Quan Ju de Beijing Duck House,Chinese Restaurant,,6
4aab0973f964a520a65820e3,485,49.276991,-123.081598,La Casa Gelato,Ice Cream Parlor,,227
55c40e66498e739ed2c87adf,792,49.283272,-123.095032,The Mackenzie Room,Restaurant,,227
4aa936b0f964a5207f5220e3,734,49.276572,-123.077019,Fujiya Japanese Foods,Fish and Chips Shop,,227
5973f2976e46504a8bc6ebff,571,49.282756,-123.092067,Dosanko,Japanese Restaurant,,227
52ae14c511d2ab1eae1b6e61,837,49.277477,-123.074418,Bomber Brewing,Brewery,,227
509ff4a5e4b057cac4d322c9,671,49.278582,-123.093335,Finch's Market,Coffee Shop,,227
4ec01a36b803bca7de649427,869,49.284281,-123.095524,Belgard Kitchen,Tapas Restaurant,,227
598602c069e77b511cee1ef3,761,49.279794,-123.074371,TimberTrain,Coffee Shop,,227
5a80787d4928145657368196,862,49.28108,-123.072857,Yolks,Breakfast Spot,,227
54e123ff498eccd401d43e25,703,49.27791,-123.076159,Off the Rail Brewing,Brewery,,227
4fa41b5de4b0bbcd48ee36db,317,49.280677,-123.080369,Pink Pearl Chinese Seafood Restaurant,Fish and Chips Shop,,227
57242c7ecd1040df61be5d0b,970,49.28055,-123.098127,Kissa Tanto,Italian Restaurant,,227
51cfc430498e2c2303f8720d,996,49.283335,-123.097958,Cuchillo,Latin American Restaurant,,227
59449f7a747ecd08014edd01,735,49.27967,-123.074767,Earnest Ice Cream,Ice Cream Parlor,,227
5f3832f95b880d23372d022b,543,49.28014,-123.077322,Superflux Beer Co,Brewery,,227
4c52f2a8d797e21e0b02587e,844,49.275141,-123.07706,Truck Stop Cafe,Diner,,227
5d4afe93b2eb7b0008bb5a45,52,49.281214,-123.085202,Prototype Coffee Inc,Café,,227
4b29bf05f964a52019a324e3,214,49.282677,-123.085732,Starbucks,Coffee Shop,,227
5815754438fada27f6999ae5,524,49.276934,-123.080701,Luppolo Brewing Co,Bar,,227
5b705d233af988002cb4a1b8,959,49.277873,-123.097169,Hunnybee Bruncheonette,Coffee Shop,,227
5232a7428bbdeb25735b08df,927,49.279706,-123.097406,The Emerald,Lounge,,227
32d8bdc162b74dbe3114afcf,273,49.282057,-123.08146,Casa Del Caffe,Coffee Shop,,227
2ff69479a57649c3039d8593,422,49.282838,-123.089721,Cocktails & Canapes Catering + Events,Caterer,,227
4bdb45f83904a5931894499e,973,49.279701,-123.098055,Maxim's Restaurant 美心餅店,Chinese Restaurant,,227
5c9af9941ffe9700392407c3,460,49.282148,-123.078709,Container Brewing,Brewery,,227
4d3f821fc5eaa1cded289950,548,49.284079,-123.090476,SFU Student Lounge,College and University,,227
4adeb7a8f964a520ad7621e3,643,49.277382,-123.091854,Benny's Market,Deli,,227
5f2874968101276da0792b47,720,49.278276,-123.075622,Takenaka,Sushi Restaurant,,227
6fc5d9450aec4f1e5a35ec09,747,49.283889,-123.093949,Ocean Delight Seafood Ltd,Seafood Restaurant,,227
5ef4f9c9b734a80007e49e04,750,49.281558,-123.095049,Hastings Mill Brewing Co,Bar,,227
5f810856ce3497633d51b57e,839,49.273547,-123.081793,Tacomio,Mexican Restaurant,,227
608cc5486a2833450485bdcf,888,49.280545,-123.096991,Barbara,Restaurant,,227
5306703110fb45f41253ae0f,237,49.281442,-123.087899,The Farm at the Astoria,Restaurant,,227
5fc6848fbb8c8f0f77462089,23968,49.275687,-123.077918,Roaster Central,Coffee Shop,,227
4d3a00006de7721eed15ea49,342,49.28666,-123.14278,Cactus Club Cafe,Mexican Restaurant,,40
4b5b84c0f964a5202f0429e3,396,49.284303,-123.143552,The Inukshuk,Public Art,,40
604859d906d2a567129f63d3,302,49.286629,-123.14221,CRAFT Beer Market English Bay,Beer Bar,,40
50527ea7e4b0588850a3fbab,318,49.288096,-123.140307,Espana,Mediterranean Restaurant,,40
52c72fe5498edf109f363e18,346,49.286624,-123.133935,Greenhorn Cafe,Café,,40
4aa7455df964a5208e4c20e3,579,49.290643,-123.136956,Kingyo Izakaya 金魚居酒屋,Sushi Restaurant,,40
5851f5b5297c16529dd5cf93,458,49.28964,-123.138493,Peaked Pies,Australian Restaurant,,40
4aa8712bf964a520505120e3,454,49.282285,-123.134538,Score on Davie,Arts and Entertainment,,40
5d3244e349d04f0008eee7b6,598,49.28157,-123.132773,Tom Sushi,Sushi Restaurant,,40
5b2bfe834f0e58002c8c4344,605,49.291333,-123.134825,Saku,Japanese Restaurant,,40
5646ab13498e460c732920e8,717,49.287499,-123.12898,Ramen Danbo - Robson,Ramen Restaurant,,40
4b197914f964a520f8dd23e3,167,49.286418,-123.140245,Red Umbrella Cafe,Café,,40
4b1b3a7af964a520dff923e3,517,49.282095,-123.133548,La Belle Patate,Restaurant,,40
52e19f99498ee190912a3ff0,648,49.28892,-123.13113,Pappa Roti,Bakery,,40
4acfe023f964a52099d620e3,297,49.287236,-123.141532,Starbucks,Coffee Shop,,40
4aaaf960f964a520575820e3,771,49.286326,-123.127825,Konbiniya,Sushi Restaurant,,40
510b1603e4b0607cda141579,817,49.285765,-123.127128,Breka Bakery & Cafe,Bakery,,40
5185b82c498e09b9a3fd0c7e,670,49.290515,-123.133538,Marutama Ra-men,Ramen Restaurant,,40
4aa801e0f964a520ab4e20e3,884,49.285312,-123.126197,CinCin Ristorante + Bar,Italian Restaurant,,40
541a612e498e554b587e4acb,326,49.288276,-123.139917,D'oro Gelato e Caffè,Ice Cream Parlor,,40
55b2fcbf498e0dc05d4ccbea,576,49.289064,-123.132602,Kosoo Restaurant,Korean Restaurant,,40
4c773251f2473704719c65eb,456,49.288559,-123.142618,Sylvia's Bar,Bar,,40
5d729ac66f596b0007b75915,414,49.282738,-123.134576,Matchstick,Café,,40
